2017/03/01__11:02:21:868,653160730,2017/03/01__11:02:21,1194.39,2.0,buy,2017/03/01__11:02:21,null
2017/03/01__11:02:23:072,653160769,2017/03/01__11:02:22,1194.39,2.0,buy,2017/03/01__11:02:22,null
2017/03/01__11:02:26:089,653160881,2017/03/01__11:02:25,1194.39,6.0,buy,2017/03/01__11:02:25,null
2017/03/01__11:02:27:904,653160934,2017/03/01__11:02:27,1194.38,2.0,buy,2017/03/01__11:02:27,null
2017/03/01__11:02:30:348,653160991,2017/03/01__11:02:29,1194.39,2.0,buy,2017/03/01__11:02:29,null
2017/03/01__11:02:31:243,653161016,2017/03/01__11:02:30,1194.05,6.0,buy,2017/03/01__11:02:30,null
2017/03/01__11:02:41:494,653161255,2017/03/01__11:02:41,1194.39,16.0,buy,2017/03/01__11:02:41,null
2017/03/01__11:02:47:827,653161394,2017/03/01__11:02:47,1194.4,12.0,buy,2017/03/01__11:02:47,null
2017/03/01__11:02:54:801,653161563,2017/03/01__11:02:54,1194.15,4.0,sell,2017/03/01__11:02:54,null
2017/03/01__11:03:14:410,653161980,2017/03/01__11:03:13,1193.81,96.0,sell,2017/03/01__11:03:13,null
2017/03/01__11:03:18:624,653162079,2017/03/01__11:03:17,1194.45,106.0,buy,2017/03/01__11:03:17,null
2017/03/01__11:03:30:683,653162311,2017/03/01__11:03:30,1194.47,106.0,buy,2017/03/01__11:03:30,null
2017/03/01__11:03:32:793,653162346,2017/03/01__11:03:31,1194.16,12.0,buy,2017/03/01__11:03:31,null
2017/03/01__11:03:32:793,653162355,2017/03/01__11:03:32,1194.5,92.0,buy,2017/03/01__11:03:32,null
2017/03/01__11:03:40:029,653162502,2017/03/01__11:03:39,1194.5,34.0,buy,2017/03/01__11:03:39,null
2017/03/01__11:03:52:440,653162768,2017/03/01__11:03:52,1194.15,8.0,sell,2017/03/01__11:03:52,null
2017/03/01__11:04:00:574,653162904,2017/03/01__11:03:59,1194.45,6.0,buy,2017/03/01__11:03:59,null
2017/03/01__11:04:07:507,653163067,2017/03/01__11:04:07,1193.83,80.0,sell,2017/03/01__11:04:07,null
2017/03/01__11:04:17:760,653163243,2017/03/01__11:04:16,1194.49,106.0,buy,2017/03/01__11:04:16,null
2017/03/01__11:04:19:568,653163295,2017/03/01__11:04:19,1194.16,12.0,sell,2017/03/01__11:04:19,null
2017/03/01__11:04:21:679,653163339,2017/03/01__11:04:21,1193.8,124.0,sell,2017/03/01__11:04:21,null
2017/03/01__11:04:46:125,653163905,2017/03/01__11:04:45,1194.09,10.0,buy,2017/03/01__11:04:45,null
2017/03/01__11:04:50:349,653163983,2017/03/01__11:04:49,1194.1,2.0,sell,2017/03/01__11:04:49,null
2017/03/01__11:05:13:877,653164562,2017/03/01__11:05:13,1194.35,6.0,buy,2017/03/01__11:05:13,null
2017/03/01__11:05:25:963,653164792,2017/03/01__11:05:25,1194.39,14.0,buy,2017/03/01__11:05:25,null
2017/03/01__11:05:39:537,653165062,2017/03/01__11:05:39,1194.2,10.0,sell,2017/03/01__11:05:39,null
2017/03/01__11:05:40:443,653165082,2017/03/01__11:05:39,1194.39,2.0,buy,2017/03/01__11:05:39,null
2017/03/01__11:05:43:462,653165140,2017/03/01__11:05:42,1193.75,120.0,sell,2017/03/01__11:05:42,null
2017/03/01__11:05:58:863,653165471,2017/03/01__11:05:57,1193.73,6.0,sell,2017/03/01__11:05:57,null
2017/03/01__11:06:03:691,653165600,2017/03/01__11:06:03,1193.95,6.0,buy,2017/03/01__11:06:03,null
2017/03/01__11:06:06:103,653165653,2017/03/01__11:06:05,1194.22,2.0,buy,2017/03/01__11:06:05,null
2017/03/01__11:06:07:009,653165686,2017/03/01__11:06:06,1194.22,6.0,buy,2017/03/01__11:06:06,null
2017/03/01__11:06:07:914,653165711,2017/03/01__11:06:07,1193.75,4.0,sell,2017/03/01__11:06:07,null
2017/03/01__11:06:09:121,653165728,2017/03/01__11:06:08,1194.19,2.0,buy,2017/03/01__11:06:08,null
2017/03/01__11:06:10:025,653165762,2017/03/01__11:06:09,1194.2,2.0,buy,2017/03/01__11:06:09,null
2017/03/01__11:06:10:931,653165772,2017/03/01__11:06:10,1194.2,2.0,buy,2017/03/01__11:06:10,null
2017/03/01__11:06:11:834,653165833,2017/03/01__11:06:11,1194.2,4.0,buy,2017/03/01__11:06:11,null
2017/03/01__11:06:18:176,653165950,2017/03/01__11:06:17,1193.75,70.0,sell,2017/03/01__11:06:17,null
2017/03/01__11:06:20:286,653166015,2017/03/01__11:06:19,1194.18,6.0,buy,2017/03/01__11:06:19,null
2017/03/01__11:06:28:419,653166209,2017/03/01__11:06:28,1193.69,64.0,sell,2017/03/01__11:06:28,null
2017/03/01__11:06:34:463,653166329,2017/03/01__11:06:34,1193.69,268.0,sell,2017/03/01__11:06:34,null
2017/03/01__11:06:49:839,653166639,2017/03/01__11:06:49,1193.85,8.0,sell,2017/03/01__11:06:49,null
2017/03/01__11:06:51:646,653166669,2017/03/01__11:06:51,1193.99,42.0,buy,2017/03/01__11:06:51,null
2017/03/01__11:06:52:854,653166695,2017/03/01__11:06:51,1193.72,16.0,sell,2017/03/01__11:06:51,null
2017/03/01__11:06:52:854,653166717,2017/03/01__11:06:52,1193.95,2.0,buy,2017/03/01__11:06:52,null
2017/03/01__11:06:54:696,653166772,2017/03/01__11:06:54,1193.95,4.0,buy,2017/03/01__11:06:54,null
2017/03/01__11:06:56:788,653166817,2017/03/01__11:06:56,1193.99,4.0,buy,2017/03/01__11:06:56,null
2017/03/01__11:06:58:888,653166868,2017/03/01__11:06:58,1193.9,2.0,buy,2017/03/01__11:06:58,null
2017/03/01__11:07:00:999,653166912,2017/03/01__11:07:00,1193.9,4.0,buy,2017/03/01__11:07:00,null
2017/03/01__11:07:01:901,653166934,2017/03/01__11:07:01,1193.68,6.0,sell,2017/03/01__11:07:01,null
2017/03/01__11:07:02:811,653166973,2017/03/01__11:07:02,1193.9,4.0,buy,2017/03/01__11:07:02,null
2017/03/01__11:07:04:012,653166999,2017/03/01__11:07:03,1193.9,2.0,buy,2017/03/01__11:07:03,null
2017/03/01__11:07:04:916,653167016,2017/03/01__11:07:04,1193.9,2.0,buy,2017/03/01__11:07:04,null
2017/03/01__11:07:05:821,653167040,2017/03/01__11:07:05,1193.95,2.0,buy,2017/03/01__11:07:05,null
2017/03/01__11:07:08:241,653167085,2017/03/01__11:07:08,1193.95,2.0,buy,2017/03/01__11:07:08,null
2017/03/01__11:07:10:043,653167112,2017/03/01__11:07:09,1193.99,44.0,buy,2017/03/01__11:07:09,null
2017/03/01__11:07:11:250,653167159,2017/03/01__11:07:11,1193.67,16.0,sell,2017/03/01__11:07:11,null
2017/03/01__11:07:12:386,653167179,2017/03/01__11:07:11,1193.85,12.0,buy,2017/03/01__11:07:11,null
2017/03/01__11:07:22:356,653167396,2017/03/01__11:07:22,1193.68,24.0,sell,2017/03/01__11:07:22,null
2017/03/01__11:07:23:561,653167414,2017/03/01__11:07:22,1193.95,76.0,buy,2017/03/01__11:07:22,null
2017/03/01__11:07:26:274,653167487,2017/03/01__11:07:26,1193.84,12.0,sell,2017/03/01__11:07:26,null
2017/03/01__11:07:50:090,653167982,2017/03/01__11:07:49,1193.81,138.0,sell,2017/03/01__11:07:49,null
2017/03/01__11:07:51:898,653168022,2017/03/01__11:07:51,1193.95,10.0,buy,2017/03/01__11:07:51,null
2017/03/01__11:07:53:105,653168045,2017/03/01__11:07:52,1193.88,10.0,sell,2017/03/01__11:07:52,null
2017/03/01__11:07:57:325,653168137,2017/03/01__11:07:56,1193.84,20.0,buy,2017/03/01__11:07:56,null
2017/03/01__11:07:58:230,653168164,2017/03/01__11:07:57,1193.82,24.0,sell,2017/03/01__11:07:57,null
2017/03/01__11:07:58:230,653168169,2017/03/01__11:07:58,1193.84,2.0,buy,2017/03/01__11:07:58,null
2017/03/01__11:08:01:245,653168229,2017/03/01__11:08:01,1193.99,30.0,buy,2017/03/01__11:08:01,null
2017/03/01__11:08:05:465,653168301,2017/03/01__11:08:04,1194.0,20.0,sell,2017/03/01__11:08:04,null
2017/03/01__11:08:05:465,653168333,2017/03/01__11:08:05,1194.0,240.0,sell,2017/03/01__11:08:05,null
2017/03/01__11:08:06:369,653168346,2017/03/01__11:08:05,1194.0,20.0,buy,2017/03/01__11:08:05,null
2017/03/01__11:08:08:479,653168395,2017/03/01__11:08:08,1194.05,2.0,sell,2017/03/01__11:08:08,null
2017/03/01__11:08:11:494,653168458,2017/03/01__11:08:10,1194.28,14.0,sell,2017/03/01__11:08:10,null
2017/03/01__11:08:13:609,653168504,2017/03/01__11:08:12,1194.53,324.0,buy,2017/03/01__11:08:12,null
2017/03/01__11:08:15:718,653168547,2017/03/01__11:08:14,1194.53,106.0,buy,2017/03/01__11:08:14,null
2017/03/01__11:08:20:550,653168665,2017/03/01__11:08:20,1194.62,268.0,buy,2017/03/01__11:08:20,null
2017/03/01__11:08:21:757,653168688,2017/03/01__11:08:20,1194.5,20.0,buy,2017/03/01__11:08:20,null
2017/03/01__11:08:41:989,653169176,2017/03/01__11:08:41,1194.66,10.0,sell,2017/03/01__11:08:41,null
2017/03/01__11:08:49:228,653169342,2017/03/01__11:08:48,1194.85,14.0,buy,2017/03/01__11:08:48,null
2017/03/01__11:08:49:228,653169346,2017/03/01__11:08:49,1194.85,4.0,buy,2017/03/01__11:08:49,null
2017/03/01__11:08:50:132,653169372,2017/03/01__11:08:49,1194.85,34.0,buy,2017/03/01__11:08:49,null
2017/03/01__11:08:50:132,653169383,2017/03/01__11:08:50,1195.0,10.0,buy,2017/03/01__11:08:50,null
2017/03/01__11:08:51:339,653169413,2017/03/01__11:08:50,1195.0,4.0,buy,2017/03/01__11:08:50,null
2017/03/01__11:08:51:339,653169425,2017/03/01__11:08:51,1195.0,6.0,buy,2017/03/01__11:08:51,null
2017/03/01__11:08:52:260,653169461,2017/03/01__11:08:51,1195.0,4.0,buy,2017/03/01__11:08:51,null
2017/03/01__11:08:53:150,653169476,2017/03/01__11:08:52,1195.0,6.0,buy,2017/03/01__11:08:52,null
2017/03/01__11:08:53:150,653169493,2017/03/01__11:08:53,1195.0,2.0,buy,2017/03/01__11:08:53,null
2017/03/01__11:08:54:354,653169521,2017/03/01__11:08:53,1195.0,4.0,buy,2017/03/01__11:08:53,null
2017/03/01__11:08:55:561,653169558,2017/03/01__11:08:55,1195.0,4.0,buy,2017/03/01__11:08:55,null
2017/03/01__11:08:57:376,653169594,2017/03/01__11:08:56,1195.0,4.0,buy,2017/03/01__11:08:56,null
2017/03/01__11:09:02:503,653169761,2017/03/01__11:09:01,1195.0,46.0,buy,2017/03/01__11:09:01,null
2017/03/01__11:09:04:310,653169825,2017/03/01__11:09:04,1194.81,8.0,buy,2017/03/01__11:09:04,null
2017/03/01__11:09:29:039,653170389,2017/03/01__11:09:28,1194.79,14.0,buy,2017/03/01__11:09:28,null
2017/03/01__11:09:56:501,653171025,2017/03/01__11:09:55,1194.81,26.0,sell,2017/03/01__11:09:55,null
2017/03/01__11:10:02:833,653171142,2017/03/01__11:10:02,1194.56,16.0,sell,2017/03/01__11:10:02,null
2017/03/01__11:10:03:739,653171189,2017/03/01__11:10:03,1194.0,284.0,buy,2017/03/01__11:10:03,null
2017/03/01__11:10:04:985,653171233,2017/03/01__11:10:04,1194.0,310.0,buy,2017/03/01__11:10:04,null
2017/03/01__11:10:05:851,653171258,2017/03/01__11:10:05,1194.0,6.0,buy,2017/03/01__11:10:05,null
2017/03/01__11:10:09:768,653171388,2017/03/01__11:10:09,1194.9,10.0,sell,2017/03/01__11:10:09,null
2017/03/01__11:10:13:085,653171471,2017/03/01__11:10:12,1194.9,40.0,sell,2017/03/01__11:10:12,null
2017/03/01__11:10:17:039,653171564,2017/03/01__11:10:16,1194.81,6.0,sell,2017/03/01__11:10:16,null
2017/03/01__11:10:18:816,653171604,2017/03/01__11:10:18,1194.8,4.0,sell,2017/03/01__11:10:18,null
2017/03/01__11:10:21:240,653171644,2017/03/01__11:10:20,1194.7,6.0,sell,2017/03/01__11:10:20,null
2017/03/01__11:10:31:193,653171871,2017/03/01__11:10:30,1194.83,100.0,sell,2017/03/01__11:10:30,null
2017/03/01__11:10:37:542,653172027,2017/03/01__11:10:36,1195.0,74.0,buy,2017/03/01__11:10:36,null
2017/03/01__11:10:46:585,653172279,2017/03/01__11:10:46,1194.16,50.0,sell,2017/03/01__11:10:46,null
2017/03/01__11:11:05:287,653172650,2017/03/01__11:11:05,1194.54,14.0,sell,2017/03/01__11:11:05,null
2017/03/01__11:11:19:770,653172980,2017/03/01__11:11:19,1194.1,66.0,buy,2017/03/01__11:11:19,null
2017/03/01__11:11:20:672,653172991,2017/03/01__11:11:20,1194.1,22.0,buy,2017/03/01__11:11:20,null
2017/03/01__11:11:23:990,653173075,2017/03/01__11:11:23,1194.0,20.0,buy,2017/03/01__11:11:23,null
2017/03/01__11:11:27:910,653173170,2017/03/01__11:11:27,1193.82,1042.0,sell,2017/03/01__11:11:27,null
2017/03/01__11:11:33:055,653173300,2017/03/01__11:11:32,1194.49,6.0,buy,2017/03/01__11:11:32,null
2017/03/01__11:11:36:370,653173368,2017/03/01__11:11:35,1194.07,54.0,sell,2017/03/01__11:11:35,null
2017/03/01__11:12:08:028,653174067,2017/03/01__11:12:07,1193.85,2.0,sell,2017/03/01__11:12:07,null
2017/03/01__11:12:12:248,653174155,2017/03/01__11:12:11,1194.84,4.0,buy,2017/03/01__11:12:11,null
2017/03/01__11:12:20:392,653174333,2017/03/01__11:12:20,1194.8,8.0,buy,2017/03/01__11:12:20,null
2017/03/01__11:12:26:729,653174449,2017/03/01__11:12:25,1194.31,10.0,buy,2017/03/01__11:12:25,null
2017/03/01__11:12:34:917,653174656,2017/03/01__11:12:33,1193.89,1060.0,sell,2017/03/01__11:12:33,null
2017/03/01__11:13:04:155,653175301,2017/03/01__11:13:03,1194.0,90.0,sell,2017/03/01__11:13:03,null
2017/03/01__11:13:05:662,653175358,2017/03/01__11:13:05,1194.27,6.0,buy,2017/03/01__11:13:05,null
2017/03/01__11:13:50:957,653176240,2017/03/01__11:13:50,1194.38,14.0,buy,2017/03/01__11:13:50,null
2017/03/01__11:13:52:162,653176267,2017/03/01__11:13:50,1193.67,130.0,sell,2017/03/01__11:13:50,null
2017/03/01__11:13:52:162,653176303,2017/03/01__11:13:51,1193.66,56.0,buy,2017/03/01__11:13:51,null
2017/03/01__11:13:53:061,653176335,2017/03/01__11:13:52,1193.65,14.0,buy,2017/03/01__11:13:52,null
2017/03/01__11:13:55:169,653176394,2017/03/01__11:13:54,1193.65,4.0,buy,2017/03/01__11:13:54,null
2017/03/01__11:13:57:003,653176448,2017/03/01__11:13:56,1193.65,4.0,buy,2017/03/01__11:13:56,null
2017/03/01__11:13:59:094,653176507,2017/03/01__11:13:58,1193.65,4.0,buy,2017/03/01__11:13:58,null
2017/03/01__11:14:01:202,653176564,2017/03/01__11:14:00,1193.66,206.0,buy,2017/03/01__11:14:00,null
2017/03/01__11:14:02:408,653176597,2017/03/01__11:14:01,1193.66,52.0,buy,2017/03/01__11:14:01,null
2017/03/01__11:14:03:313,653176632,2017/03/01__11:14:02,1193.66,66.0,buy,2017/03/01__11:14:02,null
2017/03/01__11:14:03:313,653176644,2017/03/01__11:14:03,1193.66,20.0,buy,2017/03/01__11:14:03,null
2017/03/01__11:14:04:215,653176661,2017/03/01__11:14:03,1193.66,128.0,buy,2017/03/01__11:14:03,null
2017/03/01__11:14:05:121,653176687,2017/03/01__11:14:04,1193.66,26.0,buy,2017/03/01__11:14:04,null
2017/03/01__11:14:09:345,653176793,2017/03/01__11:14:08,1193.67,2.0,sell,2017/03/01__11:14:08,null
2017/03/01__11:14:13:566,653176891,2017/03/01__11:14:12,1194.01,6.0,sell,2017/03/01__11:14:12,null
2017/03/01__11:14:31:961,653177363,2017/03/01__11:14:30,1193.77,10.0,sell,2017/03/01__11:14:30,null
2017/03/01__11:14:36:782,653177502,2017/03/01__11:14:36,1194.23,190.0,buy,2017/03/01__11:14:36,null
2017/03/01__11:14:48:843,653177774,2017/03/01__11:14:48,1194.22,124.0,buy,2017/03/01__11:14:48,null
2017/03/01__11:14:52:456,653177870,2017/03/01__11:14:51,1194.22,6.0,sell,2017/03/01__11:14:51,null
2017/03/01__11:14:53:359,653177906,2017/03/01__11:14:53,1194.24,42.0,buy,2017/03/01__11:14:53,null
2017/03/01__11:15:09:969,653178285,2017/03/01__11:15:09,1193.81,8.0,sell,2017/03/01__11:15:09,null
2017/03/01__11:15:43:716,653179068,2017/03/01__11:15:43,1194.05,10.0,sell,2017/03/01__11:15:43,null
2017/03/01__11:16:14:156,653179759,2017/03/01__11:16:14,1193.84,18.0,sell,2017/03/01__11:16:14,null
2017/03/01__11:16:26:520,653179984,2017/03/01__11:16:25,1194.08,6.0,sell,2017/03/01__11:16:25,null
2017/03/01__11:16:33:753,653180158,2017/03/01__11:16:33,1193.81,24.0,sell,2017/03/01__11:16:33,null
2017/03/01__11:16:47:026,653180468,2017/03/01__11:16:46,1193.6,140.0,sell,2017/03/01__11:16:46,null
2017/03/01__11:16:47:941,653180478,2017/03/01__11:16:47,1193.6,80.0,sell,2017/03/01__11:16:47,null
2017/03/01__11:16:51:864,653180571,2017/03/01__11:16:51,1193.61,2.0,sell,2017/03/01__11:16:51,null
2017/03/01__11:17:00:300,653180745,2017/03/01__11:16:59,1193.81,2.0,buy,2017/03/01__11:16:59,null
2017/03/01__11:17:01:223,653180762,2017/03/01__11:17:00,1193.81,2.0,buy,2017/03/01__11:17:00,null
2017/03/01__11:17:02:109,653180807,2017/03/01__11:17:01,1193.81,120.0,buy,2017/03/01__11:17:01,null
2017/03/01__11:17:03:322,653180831,2017/03/01__11:17:02,1193.8,2.0,buy,2017/03/01__11:17:02,null
2017/03/01__11:17:03:322,653180845,2017/03/01__11:17:03,1193.6,46.0,sell,2017/03/01__11:17:03,null
2017/03/01__11:17:04:219,653180856,2017/03/01__11:17:03,1193.81,2.0,buy,2017/03/01__11:17:03,null
2017/03/01__11:17:05:124,653180901,2017/03/01__11:17:04,1193.6,100.0,sell,2017/03/01__11:17:04,null
2017/03/01__11:17:06:028,653180942,2017/03/01__11:17:06,1193.6,488.0,sell,2017/03/01__11:17:06,null
2017/03/01__11:17:07:536,653180949,2017/03/01__11:17:06,1193.52,2.0,buy,2017/03/01__11:17:06,null
2017/03/01__11:17:08:439,653180989,2017/03/01__11:17:08,1193.52,2.0,buy,2017/03/01__11:17:08,null
2017/03/01__11:17:09:646,653180992,2017/03/01__11:17:08,1193.52,2.0,buy,2017/03/01__11:17:08,null
2017/03/01__11:17:10:851,653181041,2017/03/01__11:17:10,1193.81,4.0,buy,2017/03/01__11:17:10,null
2017/03/01__11:17:11:756,653181067,2017/03/01__11:17:11,1193.79,2.0,buy,2017/03/01__11:17:11,null
2017/03/01__11:17:12:661,653181124,2017/03/01__11:17:12,1193.0,1806.0,sell,2017/03/01__11:17:12,null
2017/03/01__11:17:18:087,653181254,2017/03/01__11:17:17,1193.0,484.0,sell,2017/03/01__11:17:17,null
2017/03/01__11:17:22:916,653181428,2017/03/01__11:17:22,1193.38,2256.0,buy,2017/03/01__11:17:22,null
2017/03/01__11:17:25:033,653181503,2017/03/01__11:17:24,1193.36,4.0,buy,2017/03/01__11:17:24,null
2017/03/01__11:17:26:257,653181536,2017/03/01__11:17:25,1193.22,2.0,buy,2017/03/01__11:17:25,null
2017/03/01__11:17:26:257,653181562,2017/03/01__11:17:26,1193.01,2.0,buy,2017/03/01__11:17:26,null
2017/03/01__11:17:27:137,653181605,2017/03/01__11:17:26,1193.08,28.0,sell,2017/03/01__11:17:26,null
2017/03/01__11:17:28:351,653181627,2017/03/01__11:17:27,1193.21,6.0,buy,2017/03/01__11:17:27,null
2017/03/01__11:17:28:351,653181647,2017/03/01__11:17:28,1193.22,2.0,buy,2017/03/01__11:17:28,null
2017/03/01__11:17:29:256,653181675,2017/03/01__11:17:28,1193.21,4.0,buy,2017/03/01__11:17:28,null
2017/03/01__11:17:31:367,653181744,2017/03/01__11:17:30,1193.21,4.0,buy,2017/03/01__11:17:30,null
2017/03/01__11:17:32:312,653181769,2017/03/01__11:17:31,1193.0,44.0,sell,2017/03/01__11:17:31,null
2017/03/01__11:17:32:312,653181781,2017/03/01__11:17:32,1193.21,2.0,buy,2017/03/01__11:17:32,null
2017/03/01__11:17:34:383,653181824,2017/03/01__11:17:33,1193.21,2.0,buy,2017/03/01__11:17:33,null
2017/03/01__11:17:34:383,653181844,2017/03/01__11:17:34,1193.0,20.0,sell,2017/03/01__11:17:34,null
2017/03/01__11:17:35:289,653181855,2017/03/01__11:17:34,1193.0,2.0,buy,2017/03/01__11:17:34,null
2017/03/01__11:17:37:700,653181912,2017/03/01__11:17:36,1193.21,2.0,buy,2017/03/01__11:17:36,null
2017/03/01__11:17:37:700,653181932,2017/03/01__11:17:37,1193.21,2.0,buy,2017/03/01__11:17:37,null
2017/03/01__11:17:39:511,653181995,2017/03/01__11:17:39,1193.21,2.0,buy,2017/03/01__11:17:39,null
2017/03/01__11:17:40:418,653182022,2017/03/01__11:17:40,1193.21,2.0,buy,2017/03/01__11:17:40,null
